run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c
1588,16,32,24,1,0,1,1,1,1,1,1,1,1,0,1,191.389985,242.9151113,257.486511,3.830810027,14.96231377,16.45796275,193.2017948,245.4959763,256.3026921,12.33532239,15.42654388,13.07546798,1.036764297,-12.07446984,11.03612818,-1.00616251,11.82261005,-10.81835702,191.1261459,242.7032243,257.0813007,3.073660505,6.031853083,10.46647507,193.0198049,245.3491015,256.0035913,12.11514474,7.503774772,4.038248749,0,-128.1512916,123.3196869,-64.21554291,-73.4497255,104.830296,0.9050462847,-128.3236008,123.3607628,13.24318733,-169.3903916,177.5524914
1589,16,32,24,1,0,1,1,1,1,1,1,1,1,1,0,190.5798843,243.6084843,257.1546353,71.27014368,77.32983072,41.25024326,195.954759,251.9448254,249.0848007,74.21437217,77.7148726,34.97125288,49.12070672,-51.052826,1.932544503,-49.3962081,51.10955558,-1.712911773,190.412337,242.6430782,256.1815212,11.74365845,19.73553933,26.23969423,193.04404,249.4458847,248.5824714,22.57501621,19.8797319,15.80288324,0,-128.1997472,123.2614038,-130.5129244,-51.15261402,99.61075215,2.26097235,-129.423502,122.7663241,23.57553734,155.6672714,-98.00593343
1590,16,32,24,1,1,0,1,1,1,1,1,1,1,1,1,197.1884748,242.3379803,253.3730679,11.81432092,4.017720338,9.94984507,196.8101032,242.9125439,255.5832984,6.597383696,8.203294262,9.933422641,-5.304340024,-1.590195057,6.894735301,5.182977053,1.604364277,-6.787131805,197.1649168,242.3375951,253.3631158,10.44907354,3.443084565,7.091657406,196.7988801,242.912568,255.5869451,3.804208339,7.937430739,7.171953064,0,-130.8576821,123.6950855,-11.1271279,169.2092962,155.2177529,0.000413309474,-130.3740154,123.5529246,30.78970201,-108.7763705,92.1932963
1591,16,32,24,1,1,0,1,1,1,0,1,1,1,1,1,197.9213946,240.3208991,255.8392666,22.20308069,38.03418372,40.09201445,194.8949827,240.6112736,259.7859985,13.879158,39.24584776,40.09156055,0.3848929764,-26.67685477,26.28848748,-0.4759320751,26.80136452,-26.32873777,197.6664887,240.2539566,255.6521049,17.87014233,7.190029384,11.57909561,194.7406845,239.8046224,259.1186105,5.237908647,11.4859821,10.76338742,0,-130.0519962,124.3788721,-11.26656371,140.2929866,177.6072252,-0.5130375673,-129.1813889,123.8707114,139.9263394,-91.16592378,64.26316506
1592,16,32,24,1,1,0,1,1,1,1,0,1,1,1,1,197.6067387,239.1852852,255.0696252,15.50154307,3.75498607,13.9637539,197.2339336,239.8658522,257.8602311,11.99410964,9.298453455,14.52474897,-9.920152926,-0.4399163606,10.36391136,9.68056946,0.4366471037,-10.11342832,197.3605331,239.0896642,254.9562943,10.29253667,3.463328472,6.97125588,197.0430598,239.7978512,257.7839811,3.963943745,9.181479017,8.359727888,0,-130.1335155,124.4970372,-11.39599576,147.2912714,165.4118624,-0.03968872869,-129.5348178,124.3464478,29.64743984,-108.0987618,91.0761347
1593,16,32,24,1,1,0,1,1,1,1,1,0,1,1,1,263.8796667,242.1526946,401.0855904,28.39889241,20.06734587,25.22307899,266.8902356,247.1325468,402.9286966,28.29471572,21.75095848,22.03857008,-14.82340068,1.730984966,13.09238454,8.842768992,-6.992472592,-1.850286702,220.8692537,161.6945579,308.719247,3.430406392,4.858296401,7.137377391,224.4356247,164.7992301,311.8329769,12.64592464,8.707268036,9.927600311,0,-111.6354598,144.8978393,36.94806135,-6.939040006,-179.6612184,0.3422802916,-111.5957787,144.8559029,-9.505917541,-144.3326081,120.0099118
1594,16,32,24,1,1,0,1,1,1,1,1,1,0,1,1,198.6889302,243.0190378,251.8135492,23.44879585,7.537452477,28.4257581,199.9786567,243.724705,252.7211711,23.46262022,7.524706655,28.26063874,-21.22705505,-5.19350958,26.42078718,21.12524873,5.184937688,-26.30996409,198.5869516,242.9407805,251.7490851,6.629171515,4.559498774,6.162027322,199.8465182,243.6416558,252.6509783,7.026792787,4.550304238,5.913268467,0,-131.8107808,123.6518064,-2.507038476,-131.8073077,120.5936835,0.1910574815,-131.7423801,123.7596364,1.990530396,-132.0277755,126.5574006
1595,16,32,24,1,1,0,1,1,1,1,1,1,1,0,1,202.1420817,238.6724724,254.5141789,69.76240581,31.08812324,67.36681954,197.0995858,246.6555471,251.9665645,69.02111955,36.18959387,63.91279509,-45.92307388,1.382570348,44.54063059,45.38039312,-1.471826858,-43.90839183,200.0931691,238.181254,252.4291632,18.31808036,14.45654732,20.94662126,196.4205013,245.6729174,251.8048406,19.69099494,23.13382597,10.45964079,0,-131.2891287,125.0614437,-74.39479298,29.48827156,144.6151353,1.825812581,-130.1982102,123.704182,63.82679953,-143.0180394,-11.88620956
1596,16,32,24,1,1,0,1,1,1,1,1,1,1,1,0,195.0873788,243.4907074,253.7678367,13.76210055,8.203130315,10.80712982,194.3627065,245.7737491,254.698217,12.36991446,12.63892951,4.676875059,9.622435318,-7.801165933,-1.821063469,-9.690179199,7.874927173,1.81548617,195.0749686,243.4850322,253.7709943,9.563779663,0.5151694698,10.49896128,194.3154883,245.7323105,254.6991324,7.34062975,9.561878891,3.913841271,0,-130.2523132,123.2542016,-32.44966628,12.98599878,140.9918767,0.4623014455,-129.8355507,122.8616645,43.91002047,-132.0654403,66.84759618
1597,16,32,24,1,1,1,0,1,1,1,1,1,1,1,1,197.1889127,242.3378112,253.3695785,11.80868585,4.01255116,9.941631271,196.8114646,242.9132981,255.5829331,6.598638224,8.207795367,9.933488234,5.309955352,1.583521325,-6.893272622,-5.188637181,-1.599808604,6.788653583,197.1655023,242.3374607,253.3596992,10.443963,3.442568085,7.086004712,196.8002518,242.9133291,255.5865837,3.809512867,7.94442775,7.177646507,0,-130.8587706,123.6948844,-11.13917887,169.0920174,155.2469298,0.0004258424234,-130.3745065,123.5528332,30.76265533,-108.7739761,92.2197077
1598,16,32,24,1,1,1,0,1,1,0,1,1,1,1,1,200.549586,237.0223185,258.0157328,18.49291587,4.625315055,16.79935781,199.6272911,237.4661625,260.0914196,14.85889912,9.022879379,16.41865106,11.03908548,1.012179548,-12.05203507,-10.69326388,-0.9741432687,11.66666139,199.044328,236.2086672,257.5203077,10.7735812,3.429397326,7.382429243,198.552451,236.8446054,259.821993,3.788005587,8.469612423,7.53301688,0,-129.5126017,125.6000299,-11.96592723,158.1430515,159.8416097,0.03289963372,-128.9537208,125.4498263,34.8754392,-106.7586244,91.76790407
1599,16,32,24,1,1,1,0,1,1,1,0,1,1,1,1,199.1110794,236.9303906,256.4904246,40.10713511,70.75962911,75.89854116,191.6631896,240.1750247,263.4323817,32.74728916,72.60307452,75.52788443,1.058805061,48.12188473,-49.18055233,-0.852568078,-48.3482764,49.20097506,198.1087398,236.7194416,255.7044123,26.69572061,13.48823516,21.10373165,191.123059,237.5549826,261.3807361,14.81659447,20.00196756,18.4826807,0,-129.7145448,125.095686,-20.99823949,104.9450272,-174.8530577,-0.7489185484,-127.9378992,123.7224626,140.6062402,-96.10267289,40.71524929
1600,16,32,24,1,1,1,0,1,1,1,1,0,1,1,1,198.7011364,243.0179213,251.8324401,23.3969313,7.537978317,28.36648455,199.9511373,243.7242921,252.710657,23.36617457,7.525299649,28.16808772,21.15479231,5.192530204,-26.34715677,-21.05203128,-5.185779661,26.23797249,198.59897,242.940707,251.7680888,6.706054191,4.559568001,6.236884466,199.8212701,243.640937,252.6408712,6.953818353,4.550216391,5.835335018,0,-131.807189,123.6559144,-2.85811368,-131.828839,120.9736036,0.1938174805,-131.738868,123.7580284,2.378189748,-131.9991167,126.23428
1601,16,32,24,1,1,1,0,1,1,1,1,1,0,1,1,263.8132211,240.3770032,401.1660224,29.18612075,20.41840285,26.00351689,265.9035247,244.1472393,402.5451155,27.14732579,21.39146011,21.44566432,14.24925333,-0.5463780085,-13.70444057,-8.279014405,5.765361703,2.512032076,221.3765566,160.1828296,309.6249995,7.811375445,3.700643769,10.12344515,223.6156068,162.6938774,311.7505977,8.692017266,6.975208364,9.015052138,0,-111.2675895,145.2363711,23.82091945,-23.16011681,-178.4593744,0.2229217774,-111.2432068,145.0868614,-21.52397737,-143.3536203,103.1752072
1602,16,32,24,1,1,1,0,1,1,1,1,1,1,0,1,195.0915917,243.4887384,253.7653856,13.78148934,8.207384411,10.81842928,194.3552068,245.7625138,254.6936997,12.35466524,12.62863443,4.663172275,-9.609916413,7.800526192,1.809586648,9.67795204,-7.87627661,-1.801466578,195.079209,243.4829621,253.7685117,9.597083476,0.4911720015,10.51435173,194.3078479,245.7208361,254.6945283,7.321508651,9.543168761,3.907248206,0,-130.2538904,123.2547345,-32.38073977,13.21571545,140.9785653,0.459505474,-129.8373498,122.8607252,44.13968723,-131.9750097,66.63881974
1603,16,32,24,1,1,1,0,1,1,1,1,1,1,1,0,201.9946231,238.8536457,254.4604036,68.51925294,30.59444659,66.07115642,197.1633156,246.7547016,252.1101972,67.84095257,35.73752234,62.67044906,45.23146682,-1.455015987,-43.77608798,-44.69623448,1.541096803,43.1554937,200.0121426,238.3770868,252.4412748,17.91814218,14.33665801,20.48655308,196.5060855,245.8033868,251.9521461,19.45565509,23.02720331,10.08178605,0,-131.2869646,125.0069156,-74.69117154,29.66668271,144.8663098,1.800616375,-130.2008447,123.6843534,62.8423057,-142.8659072,-10.33085631
1604,16,32,24,1,1,1,1,0,1,1,1,1,1,1,1,193.0463547,245.0988743,253.8274428,12.10636958,12.1438899,4.794097294,195.9265141,244.1646852,254.9504834,13.0668862,7.898685994,10.61957032,9.53297856,-7.529446698,-2.003313335,-9.384415415,7.399669438,1.984962288,193.0116012,245.0601199,253.8283332,7.082353979,9.156416245,3.920167903,195.9158706,244.159213,254.9548284,8.789148419,0.9214610172,10.262522,0,-130.0118722,122.603203,37.08033127,-135.9989541,69.9103467,-0.1175278139,-130.2151133,123.1680802,-29.46963713,-44.16222059,140.2995839
1605,16,32,24,1,1,1,1,0,1,0,1,1,1,1,1,193.9361953,251.6441245,248.9359884,72.16819248,75.25789165,33.20264344,191.4753582,244.5423325,258.4595658,68.51382798,74.30212925,39.18722081,47.97038626,-49.45967097,1.489478252,-47.24004143,49.03075619,-1.790512225,191.5890871,249.0236799,248.4827348,22.15904382,19.6542193,14.7743852,191.3237024,243.5758267,257.5840225,10.98301677,19.23768957,25.11208694,0,-131.6487941,120.8137557,20.50970082,154.7678523,-99.92497803,-1.874447296,-130.3552357,121.4980373,-133.6023555,-52.71370294,98.34360634
1606,16,32,24,1,1,1,1,0,1,1,0,1,1,1,1,193.306053,243.1249001,255.4779365,11.95352197,14.0409667,10.89468303,193.9706436,241.8474173,258.6830944,3.867907974,13.38597719,14.9920824,-1.441907272,11.11820844,-9.676500459,1.449310481,-11.23181098,9.782245021,193.2595257,243.0943001,255.4125564,11.73508686,7.797034545,3.336936623,193.9077264,241.7473928,258.5429756,3.115188826,6.370098805,10.71523805,0,-129.3472626,123.1633182,12.01351829,-172.9016893,178.2829832,-0.520672605,-128.9974544,123.3817823,-54.57027522,-71.99233932,108.2921294
1607,16,32,24,1,1,1,1,0,1,1,1,0,1,1,1,195.7824505,246.9230031,250.4935277,71.73435152,37.53701225,66.36390736,203.5831445,240.0272225,255.1223438,71.69436178,32.28110545,69.18561423,47.27979923,-1.723341399,-45.55632056,-47.33934428,1.568326622,45.77119086,195.0357999,245.8574577,250.3734361,19.81652231,23.66280907,10.84510464,201.1151296,239.4480265,253.0644245,17.96382437,14.92819726,21.18509925,0,-131.865053,122.2383698,61.27964132,-145.9984365,-13.51768685,-1.540343066,-132.7922789,123.8237231,-77.09272881,25.7346336,143.3789955
1608,16,32,24,1,1,1,1,0,1,1,1,1,0,1,1,193.2885037,245.4754406,253.3669186,12.73942555,12.8680292,4.651505721,196.2381225,244.4555239,254.5186771,13.65132235,8.738566577,10.78248784,10.21747358,-8.445594651,-1.771650566,-10.040049,8.301044666,1.739205363,193.2414924,245.4161329,253.3659914,7.213429023,9.356823671,3.87244014,196.2237013,244.4421777,254.5212441,8.924417649,0.9781889254,10.47923104,0,-130.2508972,122.5111281,38.54205014,-136.4355259,66.37816747,-0.1358605664,-130.4648192,123.0978583,-30.64675869,-33.40323458,140.3969284
1609,16,32,24,1,1,1,1,0,1,1,1,1,1,0,1,305.023098,336.8909798,291.6645272,24.89478207,25.99692199,20.97757247,306.2355763,337.5845765,293.0972289,21.39115544,24.80425203,20.08349349,9.030342506,-4.877693938,-4.156266101,3.306800708,0.4882888199,-3.798119652,228.5233742,287.9933769,202.9321753,10.30749635,6.545178381,5.631869053,229.4484452,288.6732891,203.9495143,5.403937222,4.262631439,4.381189038,0,-153.4228634,117.0673381,1.364331213,-155.393271,128.9566004,0.04260425984,-153.3452568,117.0101674,-3.296056465,-150.6612485,101.2940735
1610,16,32,24,1,1,1,1,0,1,1,1,1,1,1,0,190.402449,247.486667,253.4671638,41.43106677,34.63981842,9.546662759,191.5386829,248.1094736,254.5068379,41.16910498,34.5514886,9.47180582,38.21001271,-31.98161868,-6.228267022,-38.02351379,31.85984343,6.163811337,190.1854302,247.2257305,253.3247078,6.738272308,4.499536453,6.085181702,191.2582891,247.8768774,254.3644717,6.343326547,4.793072436,6.05165394,0,-129.5850586,121.7325315,-2.895987525,-133.8743016,121.9465383,0.163449166,-129.4827514,121.8262644,2.655328901,-125.7465604,121.2384696
1611,16,32,24,1,1,1,1,1,0,1,1,1,1,1,1,193.0591967,245.1271465,253.8140343,12.18964024,12.22940632,4.784818673,195.9280117,244.1689642,254.9415945,13.09130508,7.981554887,10.62536737,-9.57990903,7.583679341,1.996433864,9.430161986,-7.455031641,-1.974914953,193.0236691,245.0874448,253.8149218,7.129268791,9.199966323,3.915769195,195.917365,244.1634004,254.9459312,8.75092846,0.9596392441,10.27126082,0,-130.0222744,122.5969255,36.90042726,-136.2331118,69.78291077,-0.1236921893,-130.2256414,123.1622374,-29.69337781,-41.69085242,140.2867893
1612,16,32,24,1,1,1,1,1,0,0,1,1,1,1,1,193.1000596,243.2144693,255.5403695,11.87387625,13.94852881,10.72977139,193.799108,241.9887687,258.7883625,4.009932508,13.3715591,14.96428445,1.531033571,-11.18301267,9.652205073,-1.545233544,11.30352231,-9.758060198,193.0201275,243.1698965,255.4302908,11.61567229,7.745197147,3.261308445,193.6886296,241.8666864,258.589547,3.151573309,6.460191777,10.80904871,0,-129.2871172,123.1150043,12.00404595,-173.573092,179.4813541,-0.5015567761,-128.9219467,123.341533,-52.7873877,-72.57530083,108.5004125
1613,16,32,24,1,1,1,1,1,0,1,0,1,1,1,1,193.823943,251.6116891,248.7059683,73.15395468,76.73971428,34.74498431,191.2362501,244.4912177,258.5795258,69.46482142,75.83313133,40.6584808,-48.5386132,50.47075596,-1.931975299,47.80115437,-50.04386271,2.242872501,191.4136447,248.9253908,248.2281967,22.47618484,19.98097162,15.4864171,191.0836688,243.4515062,257.6321581,11.26329288,19.76164905,25.74724797,0,-131.6681915,120.7800621,20.40947714,153.284272,-100.3733337,-1.914035596,-130.3145138,121.461616,-134.5229628,-53.60246475,97.57249695
1614,16,32,24,1,1,1,1,1,0,1,1,0,1,1,1,193.2915729,245.4884155,253.3684714,12.79138034,12.9238193,4.658147383,196.2344482,244.4594575,254.5187457,13.67239755,8.790497321,10.78015191,-10.25648217,8.481704197,1.775002367,10.07835292,-8.338391564,-1.739748242,193.2440449,245.4282954,253.3675509,7.236352065,9.385346036,3.880201392,196.2200605,244.4460601,254.5213006,8.902754792,0.9975413431,10.47666972,0,-130.252565,122.5087443,38.42584511,-136.5168287,66.38304263,-0.1376614847,-130.466665,123.0953073,-30.75142921,-31.99950605,140.4343663
1615,16,32,24,1,1,1,1,1,0,1,1,1,0,1,1,195.8398656,246.9922496,250.5893711,71.05087112,37.35161388,65.60339539,203.4828231,240.1196363,255.0921856,70.96607266,32.07368511,68.39611651,-46.90566672,1.800922966,45.10492097,46.96473948,-1.647989047,-45.31656444,195.1038768,245.9411761,250.4700793,19.70693684,23.6482673,10.58977127,201.0591926,239.552379,253.071279,17.70082363,14.90832071,20.8807389,0,-131.859269,122.2394054,60.48953036,-145.9526039,-12.53667211,-1.529071537,-132.7841411,123.8019483,-77.50342878,25.78971582,143.5523536
1616,16,32,24,1,1,1,1,1,0,1,1,1,1,0,1,190.4039222,247.495111,253.4547567,41.44341607,34.6518338,9.545640854,191.5406248,248.1175875,254.4950925,41.18105259,34.56347792,9.469887537,-38.22018818,31.99137706,6.22896956,38.03375808,-31.87100694,-6.16259124,190.1869847,247.2346232,253.3124721,6.739926526,4.500632403,6.085387481,191.2601984,247.8852688,254.3536131,6.341800829,4.792406975,6.050897302,0,-129.5904216,121.7290642,-2.896237725,-133.8881991,121.9455574,0.1626352182,-129.4883106,121.8226051,2.656222819,-125.7425764,121.2322808
1617,16,32,24,1,1,1,1,1,0,1,1,1,1,1,0,304.5918536,336.539529,291.854763,23.612552,24.77291325,18.93052131,306.3207197,337.2299843,292.8667656,22.42763333,24.46419278,18.95053948,-7.455063091,4.441642243,3.015161902,-4.88797018,-0.05861178011,4.948482471,227.8229501,287.5460103,203.0042097,8.298367908,4.742448171,4.631852305,229.4194762,288.3405895,203.8902228,7.418207952,6.038728568,5.461444663,0,-153.2927407,116.9253147,4.36110265,-153.9952182,133.6929076,0.1348061985,-153.2364373,117.0523232,-5.304522696,-152.9407789,102.5662234
1618,64,64,64,1,1,1,1,1,1,1,1,1,1,1,1,229.6798852,229.6884134,229.6916977,2.520843615,2.5071899,2.516421936,229.9085579,229.9212987,229.9242407,2.505414665,2.519064017,2.509553691,-0.0101842134,0.002621543087,0.00756266987,0.01018146318,-0.003081196631,-0.007100269255,229.6707929,229.6922685,229.6960767,2.520262771,2.506795417,2.516038374,229.8994537,229.9251525,229.9286133,2.504835721,2.518683073,2.509162588,0,-119.9958102,119.9974558,-1.255389234,-121.1900419,119.0427919,0.02944899426,-119.9658578,120.0262498,1.142030305,-118.9271127,120.833526
1619,64,64,64,1,1,1,1,1,1,0,1,1,1,1,1,229.6820515,229.2916487,230.1336857,4.990149077,7.360498641,4.167217533,230.3780505,228.2587826,231.1838006,3.355186236,6.129045063,6.884017954,1.328552791,-5.417217842,4.088665051,-1.322681784,5.43405848,-4.111376698,229.6725015,229.2950662,230.1367286,4.691512956,4.887128181,0.4858176365,230.3677666,228.2543163,231.179877,2.895393907,2.661672572,5.483769058,0,-119.8117354,120.1754335,34.26347779,-151.0595355,-34.68116864,-0.2724101694,-119.7345731,120.448902,-66.55497404,-47.90597272,122.3738599
1620,64,64,64,1,1,1,1,1,1,1,0,1,1,1,1,229.685182,229.2947122,230.124815,4.986005006,7.346498161,4.146384731,230.3799159,228.2649044,231.1763229,3.354646187,6.117735751,6.869690866,-1.336450288,5.404731099,-4.068280809,1.330542471,-5.422402068,4.09185959,229.6756467,229.2981381,230.1278614,4.68405626,4.880675192,0.484261545,230.3696613,228.2604906,231.172463,2.889857473,2.662778771,5.48159658,0,-119.8151938,120.1737247,34.21168061,-151.0933614,-34.51317196,-0.272081919,-119.7375581,120.4466797,-66.4244378,-48.05908881,122.379462
1621,64,64,64,1,1,1,1,1,1,1,1,0,1,1,1,230.122621,229.6884689,229.2931773,4.159266057,4.99350343,7.348829625,231.1777891,230.3845255,228.2611237,6.887553965,3.353497744,6.122564161,4.080704312,1.323852052,-5.404556366,-4.103883903,-1.318433168,5.42231707,230.1123813,229.6916444,229.2970727,0.4929249352,4.696498496,4.883938801,231.1605906,230.3869283,228.2571064,5.494628345,2.89512752,2.672626454,0,-120.1740923,120.0040806,-156.3327228,-85.92786378,88.6160619,0.2734886214,-120.4469801,120.082044,2.104960522,173.1762878,-168.2161692
1622,64,64,64,1,1,1,1,1,1,1,1,1,0,1,1,230.1188674,229.6969608,229.2899208,4.160900547,4.99394057,7.356405773,231.1690315,230.3920665,228.2532019,6.880381204,3.352996339,6.122381371,-4.082509387,-1.327747537,5.410256925,4.105658008,1.321440882,-5.427098892,230.1086051,229.7001555,229.2938459,0.4854537079,4.697131238,4.89067655,231.1518228,230.3944868,228.2491824,5.483712726,2.894800164,2.663521725,0,-120.1756941,120.0006203,-155.1285253,-85.93594262,88.74008327,0.2738692496,-120.4486804,120.0778297,2.175146783,173.1635837,-168.0233945
1623,64,64,64,1,1,1,1,1,1,1,1,1,1,0,1,229.2729257,230.1323266,229.6986559,7.361656213,4.17956527,4.991559403,228.2418573,231.1857735,230.3934184,6.139381044,6.89267097,3.350680691,-5.426307453,4.100267169,1.326040284,5.443616346,-4.12399748,-1.319618875,229.2635895,230.1348612,229.7024297,4.878369466,0.4825417238,4.693365231,228.2246344,231.1814332,230.3965784,2.666165795,5.484857647,2.890755351,0,-119.999434,119.8120738,-31.32819516,83.85936103,154.0102114,0.07767012774,-119.7265678,119.539373,71.7028515,-117.9190638,53.21285874
1624,64,64,64,1,1,1,1,1,1,1,1,1,1,1,0,229.2836088,230.1285787,229.6933632,7.342142347,4.14443914,4.988532933,228.2519099,231.1805644,230.3892377,6.111968741,6.870390612,3.356779735,5.399412471,-4.066690113,-1.332722357,-5.416654479,4.089320481,1.327334004,229.2742852,230.1311287,229.6971369,4.880544433,0.484901852,4.688045631,228.2348013,231.1763616,230.3923833,2.6612927,5.484048273,2.894380471,0,-120.0019495,119.8139262,-31.26257168,84.76688366,154.0703243,0.07785323854,-119.7282889,119.5418652,71.77085714,-117.8376515,53.33408522
